title,news,index,url
"Hurricane Milton: Eye wall begins to move onshore near Tampa as Florida deals with tornadoes, flooding",nbc,2529,https://www.nbcnews.com/weather/hurricanes/live-blog/hurricane-milton-live-updates-rcna174624
"The best handheld gaming consoles, according to experts",nbc,2530,https://www.nbcnews.com/select/shopping/best-handheld-gaming-systems-ncna1291097
Editors’ picks: 19 products we tried and loved from May,nbc,2531,https://www.nbcnews.com/select/shopping/editors-picks-may-ncna1305473
"Despite her call to 'do something' for Harris, Michelle Obama has yet to hit the campaign trail",nbc,2532,https://www.nbcnews.com/politics/2024-election/kamala-harris-michelle-obama-hit-campaign-trail-rcna175173
Obama tells men Trump doesn't represent 'real strength',nbc,2533,https://www.nbcnews.com/politics/2024-election/obama-tells-men-trump-doesnt-represent-real-strength-rcna174283
Zelenskyy says Ukraine plans to indefinitely hold Russian territory it has seized,nbc,2534,https://www.nbcnews.com/news/world/zelenskyy-ukraine-russia-territory-seized-putin-kursk-rcna169280
Trump attorneys ask to delay his sentencing in hush money case until after the election,nbc,2535,https://www.nbcnews.com/politics/2024-election/trump-attorneys-ask-delay-sentencing-hush-money-case-election-rcna166751
"Jan. 6 participant, identified nearly two years ago, is arrested near Obama home",nbc,2536,https://www.nbcnews.com/politics/justice-department/jan-6-participant-identified-nearly-two-years-ago-arrested-obama-resid-rcna91915
"Netanyahu says cease-fire 'not close,' rejecting U.S. optimism in wake of Hamas hostage killings",nbc,2537,https://www.nbcnews.com/news/world/hamas-hostage-killings-netanyahu-complicating-cease-fire-deal-rcna169676
"Trump briefed by intelligence officials about ongoing Iranian threats to assassinate him, campaign says",nbc,2538,https://www.nbcnews.com/politics/donald-trump/trump-briefed-ongoing-iranian-threats-assassinate-campaign-says-rcna172588
"Drug overdose deaths drop in U.S. as other deaths of despair rise, report finds ",nbc,2539,https://www.nbcnews.com/health/mental-health/drug-overdose-deaths-drop-u-s-other-deaths-despair-rise-n1211376
"Puerto Ricans displaced by earthquakes wait for a safe home amid roadblocks, delays",nbc,2540,https://www.nbcnews.com/news/latino/puerto-ricans-displaced-earthquakes-wait-safe-home-amid-roadblocks-delays-n1120941
Trump's hush money trial begins Monday. Here's what to expect.,nbc,2541,https://www.nbcnews.com/politics/donald-trump/trump-hush-money-trial-guide-what-expect-rcna145943
Michelle Obama: The office Trump seeks 'might just be one of those Black jobs',nbc,2542,https://www.nbcnews.com/politics/2024-election/michelle-obama-office-trump-seeks-might-just-one-black-jobs-rcna167426
Georgia judge blocks rule requiring counties to hand-count Election Day ballots,nbc,2543,https://www.nbcnews.com/politics/2024-election/georgia-judge-blocks-rule-requiring-counties-hand-count-ballots-rcna175632
"Israeli military abandoned kibbutz for hours during Hamas' attack Oct. 7, IDF inquiry finds",nbc,2544,https://www.nbcnews.com/news/world/israeli-military-kibbutz-internal-inquiry-rcna161497
11 highly rated air fryers under $100,nbc,2545,https://www.nbcnews.com/select/shopping/best-affordable-air-fryer-ncna1264288
Jan. 6 rioter who assaulted police says she was 'duped' by Trump's election lies,nbc,2546,https://www.nbcnews.com/politics/donald-trump/jan-6-rioter-assaulted-police-says-was-duped-trumps-election-lies-rcna176025
Reporters get rare glimpse of the U.S. military's troubled pier system in Gaza,nbc,2547,https://www.nbcnews.com/investigations/reporters-get-rare-glimpse-us-militarys-troubled-pier-system-gaza-rcna158833
"JD Vance makes a Midwest-heavy, generational pitch: From the Politics Desk",nbc,2548,https://www.nbcnews.com/politics/jd-vance-midwest-heavy-generational-pitch-politics-desk-rcna162453
Inside the effort to create a far-reaching U.S.-Saudi-Israeli pact to end the war ,nbc,2549,https://www.nbcnews.com/investigations/effort-create-far-reaching-us-saudi-israeli-pact-end-war-rcna134396
"The best KN95 masks for kids, according to experts",nbc,2550,https://www.nbcnews.com/select/shopping/best-kids-kn95-masks-ncna1275419
"Netanyahu's speech was cheered in Congress, decried by hostage families back home",nbc,2551,https://www.nbcnews.com/news/world/netanyahu-speech-congress-israel-hostage-families-gaza-hamas-rcna163581
"China reports third-quarter GDP growth of 4.6%, slightly beating expectations",nbc,2552,https://www.nbcnews.com/news/world/china-reports-third-quarter-gdp-growth-46-slightly-beating-expectation-rcna176047
Local Republicans reject Trump's claims about Haitian immigrants in their towns,nbc,2553,https://www.nbcnews.com/politics/2024-election/local-republicans-defend-haitian-immigrants-targeted-trump-rcna171723
Sneakers generated $70B last year. Black retailers saw little of that.,nbc,2554,https://www.nbcnews.com/news/nbcblk/sneakers-generated-70b-last-year-black-retailers-saw-little-rcna3546
The best cervical traction devices to try for alleviating neck pain,nbc,2555,https://www.nbcnews.com/select/shopping/neck-stretchers-cervical-traction-rcna144537
Biden administration hits Russia with sanctions over efforts to manipulate U.S. opinion ahead of the election,nbc,2556,https://www.nbcnews.com/politics/2024-election/biden-administration-hit-russia-sanctions-trying-manipulate-us-opinion-rcna169541
Hostages in Israel update: Families of loved ones taken by Hamas share their horrific stories,nbc,2557,https://www.nbcnews.com/news/us-news/hamas-israel-hostages-tell-loved-ones-stories-rcna119509
Jets acquire WR Davante Adams from Raiders,nbc,2558,https://www.nbcnews.com/sports/nfl/jets-davante-adams-raiders-rcna173669
The best games on Xbox Game Pass,nbc,2559,https://www.nbcnews.com/select/shopping/best-games-xbox-game-pass-ncna1303243
27 best gifts for music lovers and musicians,nbc,2560,https://www.nbcnews.com/select/shopping/best-gifts-music-lovers-ncna1300145
5 Palestinians killed as Israeli troops raid gunmen’s hideout,nbc,2561,https://www.nbcnews.com/news/world/israeli-troops-raid-lions-den-nablus-palestinians-killed-rcna53841
Ex-National Guardsman wanted on Jan. 6 charges surrenders after FBI manhunt,nbc,2562,https://www.nbcnews.com/politics/justice-department/ex-national-guardsman-wanted-jan-6-charges-surrenders-fbi-manhunt-rcna124621
Are Russia and North Korea planning an 'October surprise' that aids Trump?,nbc,2563,https://www.nbcnews.com/news/investigations/are-russia-north-korea-planning-october-surprise-aids-trump-rcna153828
"Biden, Trump win New Hampshire primary: Highlights",nbc,2564,https://www.nbcnews.com/politics/2024-election/live-blog/new-hampshire-primary-live-updates-rcna134576#rcrd31938
Taylor Swift will release 'The Eras Tour' concert film to streaming to celebrate her birthday,nbc,2565,https://www.nbcnews.com/pop-culture/pop-culture-news/taylor-swift-will-release-eras-tour-concert-film-streaming-celebrate-b-rcna126843
Anti-snoring devices experts recommend  for a better night’s sleep,nbc,2566,https://www.nbcnews.com/select/shopping/best-anti-snoring-devices-rcna143619
"Ex-Indian government agent plotted assassination on U.S. soil, DOJ says ",nbc,2567,https://www.nbcnews.com/news/world/india-government-agent-assassination-plot-sikh-nationalist-canada-rcna176048
"With Obama, 'All the Smoke' and 'huddle-ups,' Harris ramps up outreach to Black men",nbc,2568,https://www.nbcnews.com/politics/2024-election/obama-harris-outreach-black-men-rcna175297
GOP Rep. Michelle Steel rescinds her co-sponsorship of the Life at Conception Act after winning her primary,nbc,2569,https://www.nbcnews.com/politics/congress/gop-rep-michelle-steel-rescinds-cosponsorship-life-conception-act-rcna142285
The FBI hasn’t arrested hundreds who joined the Capitol mob on Jan. 6. Just ask this MAGA comedian.,nbc,2570,https://www.nbcnews.com/politics/justice-department/fbi-hasnt-arrested-hundreds-joined-capitol-mob-jan-6-just-ask-maga-com-rcna30509
'Top secret' Hamas documents show that terrorists intentionally targeted elementary schools and a youth center,nbc,2571,https://www.nbcnews.com/news/investigations/top-secret-hamas-documents-show-terrorists-intentionally-targeted-elem-rcna120310
He shot at 'everyone he saw': Atlanta spa workers recount horrors of shooting,nbc,2572,https://www.nbcnews.com/news/asian-america/he-shot-everyone-he-saw-atlanta-spa-workers-recount-horrors-n1262928
"Iran says drones attacked military factory, in latest hint of shadow war with Israel",nbc,2573,https://www.nbcnews.com/news/world/iran-drone-attack-military-factory-israel-tensions-rcna68114
Charlie Kirk once pushed a 'secular worldview.' Now he's fighting to make America Christian again.,nbc,2574,https://www.nbcnews.com/politics/2024-election/charlie-kirk-turning-point-donald-trump-christian-nationalism-rcna156565
"Republicans spend over $100 million on Iowa ads, with more to come",nbc,2575,https://www.nbcnews.com/politics/2024-election/republicans-spend-100-million-iowa-ads-come-rcna130856
Donald Trump's call to mandate free IVF coverage baffles Republicans in Congress,nbc,2576,https://www.nbcnews.com/politics/2024-election/donald-trump-plan-mandate-free-ivf-republicans-congress-opposition-rcna170327
How a fringe online claim about immigrants eating pets made its way to the debate stage,nbc,2577,https://www.nbcnews.com/politics/donald-trump/trump-fringe-online-claim-immigrants-eating-pets-debate-trump-rcna170759
"31+ holiday gifts for her: Shop the best in beauty, fitness, tech and apparel",nbc,2578,https://www.nbcnews.com/select/shopping/best-gifts-for-her-rcna119276
30 best gifts for sisters to show them you care,nbc,2579,https://www.nbcnews.com/select/shopping/best-gifts-ideas-sisters-ncna1299952
"Mahsa Amini did not die from blows to body, Iranian coroner says amid widespread protests",nbc,2580,https://www.nbcnews.com/news/world/mahsa-amini-death-iran-morality-police-protests-coroner-report-rcna51169
China scraps premier’s annual news conference in surprise move ahead of National People’s Congress,nbc,2581,https://www.nbcnews.com/news/world/china-national-peoples-congress-premier-news-conference-scrapped-rcna141592
Trump indicted on 7 charges in classified docs probe,nbc,2582,https://www.nbcnews.com/politics/donald-trump/trump-says-truth-social-indicted-classified-docs-probe-rcna79343
Biden administration to rejoin U.N. Human Rights Council in another reversal of Trump,nbc,2583,https://www.nbcnews.com/politics/joe-biden/biden-administration-rejoin-u-n-human-rights-council-another-reversal-n1256997
"After she was freed, Israeli hostage offered a handshake to her Hamas captor",nbc,2584,https://www.nbcnews.com/news/world/israeli-hostage-handshake-hamas-rcna121852
"Looming Mideast peace deal amounts to Netanyahu-Trump pact, experts say",nbc,2585,https://www.nbcnews.com/news/world/looming-mideast-peace-deal-amounts-netanyahu-trump-pact-experts-say-n1124481
"Grief, but also relief for some, after Iran President Ebrahim Raisi dies in helicopter crash",nbc,2586,https://www.nbcnews.com/news/world/death-iran-president-raisi-prompts-grief-relief-celebration-rcna153003
Election 2024: Trump holds rally in Atlanta; Harris sits for interview with Charlamagne Tha God,nbc,2587,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-presidential-election-live-updates-rcna175178/rcrd60272?canonicalCard=true
Brooks’ Ghost Max sneaker offers cloud-like cushioning without feeling clunky,nbc,2588,https://www.nbcnews.com/select/shopping/brooks-ghost-max-review-rcna117906
Back to the Cold War: Russia uses Mexico as a hub for spying on the U.S.,nbc,2589,https://www.nbcnews.com/investigations/cold-war-russia-uses-mexico-hub-spying-us-rcna171819
Weary Israelis endure more Hamas rocket barrages,nbc,2590,https://www.nbcnews.com/news/world/weary-israelis-endure-more-hamas-rocket-barrages-n1267371
Trump indicted again in federal election interference case following Supreme Court immunity ruling,nbc,2591,https://www.nbcnews.com/politics/justice-department/trump-indicted-federal-election-interference-case-supreme-court-immuni-rcna168503
Netanyahu fitted with pacemaker in emergency procedure as Israel is convulsed ahead of key vote,nbc,2592,https://www.nbcnews.com/news/world/israels-netanyahu-taken-hospital-heart-procedure-saturday-night-rcna95757
Putin tells Hungary's Orbán he is ready to discuss 'nuances' of Ukraine conflict,nbc,2593,https://www.nbcnews.com/news/world/russia-ukraine-war-putin-orban-moscow-peace-zelenskyy-rcna160398
Taylor Swift endorses Kamala Harris after presidential debate,nbc,2594,https://www.nbcnews.com/politics/2024-election/taylor-swift-endorses-kamala-harris-rcna170547
Human Rights Watch accuses Israel of apartheid over treatment of Palestinians ,nbc,2595,https://www.nbcnews.com/news/world/human-rights-watch-accuses-israel-apartheid-over-treatment-palestinians-n1265442
"Double cleansing: Everything you need to know, plus 8 products to start with",nbc,2596,https://www.nbcnews.com/select/shopping/best-double-cleansing-products-rcna94713
Iran installing and starting cascades of advanced centrifuges as tensions high over nuclear program,nbc,2597,https://www.nbcnews.com/news/world/iran-installing-starting-cascades-advanced-centrifuges-nuclear-tension-rcna157142
"How to clean your dishwasher, according to cleaning experts",nbc,2598,https://www.nbcnews.com/select/shopping/how-to-clean-dishwasher-rcna154591
"Suspect in Laken Riley killing indicted on murder, kidnapping and 'peeping tom' charges",nbc,2599,https://www.nbcnews.com/news/us-news/suspect-laken-riley-killing-indicted-murder-kidnapping-peeping-tom-cha-rcna151254
Nobel laureate Yunus arrives in Bangladesh to lead interim government,nbc,2600,https://www.nbcnews.com/news/world/nobel-laureate-yunus-arrives-bangladesh-lead-interim-government-rcna165731
Gazan families mourn children who were killed during the IDF’s hostage rescue,nbc,2601,https://www.nbcnews.com/news/world/gaza-children-killed-israel-hostage-raid-idf-hamas-war-palestinians-rcna157777
Indian PM Modi claims victory even as voters deal him a surprise setback,nbc,2602,https://www.nbcnews.com/news/world/india-election-results-narendra-modi-rcna154839
Senate passes the most significant child online safety bills in decades,nbc,2603,https://www.nbcnews.com/politics/congress/senate-poised-pass-significant-child-online-safety-bills-decades-rcna164259
Trump-hatted rioter sentenced for bear-spraying 8 officers on Jan. 6,nbc,2604,https://www.nbcnews.com/politics/justice-department/trump-hatted-rioter-sentenced-bear-spraying-8-officers-jan-6-rcna123792
11 best cooking gifts for home chefs this year,nbc,2605,https://www.nbcnews.com/select/shopping/best-cooking-gifts-home-chefs-ncna1283939
JD Vance says it would be 'very hard' for Trump to win without North Carolina,nbc,2606,https://www.nbcnews.com/politics/2024-election/jd-vance-says-hard-trump-win-north-carolina-rcna171162
How Easyplant's self-watering pots take the hassle out of indoor plant maintenance,nbc,2607,https://www.nbcnews.com/select/shopping/easyplant-self-watering-pots-ncna1296816
Doubts surface over Puerto Rican governor's motivation to fire housing secretary ,nbc,2608,https://www.nbcnews.com/news/latino/doubts-surface-over-puerto-rican-governor-s-motivation-fire-housing-n1119616
When campaign and football season collide: Harris and Trump battle for sports fans: From the Politics Desk,nbc,2609,https://www.nbcnews.com/politics/harris-trump-battle-sports-fans-politcs-desk-rcna176181
Weeks of protests that have 'shaken' Iran since one woman's death show no sign of fading,nbc,2610,https://www.nbcnews.com/news/world/iran-protests-mahsa-amini-death-clashes-ayatollah-ali-khamenei-rcna54251
Big Tech’s big problem is also its ‘best-kept secret’: Caste discrimination,nbc,2611,https://www.nbcnews.com/news/asian-america/big-techs-big-problem-also-best-kept-secret-caste-discrimination-rcna33692
"The best coffee makers of 2024, approved by experts and editors",nbc,2612,https://www.nbcnews.com/select/shopping/best-coffee-makers-brewers-grinders-ncna1172991
"The best new products this month from Solawave, Beats, Samsung, Our Place and more",nbc,2613,https://www.nbcnews.com/select/shopping/new-notable-sonos-jbl-fitbit-rcna156060
Israel again orders residents to evacuate areas of Gaza City it once said were cleared of Hamas,nbc,2614,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-city-evacuations-idf-rcna161299
Jan. 6 rioter who Tucker Carlson guest said was a fed is arrested by the FBI,nbc,2615,https://www.nbcnews.com/politics/justice-department/jan-6-rioter-rally-runner-arrested-tucker-carlson-conspiracy-theory-rcna97777
Liberal justices say Trump immunity decision 'will have disastrous consequences' for the U.S.,nbc,2616,https://www.nbcnews.com/politics/supreme-court/liberal-justices-say-trump-immunity-decision-will-disastrous-consequen-rcna159755
Stateside Puerto Ricans demand answers on unused hurricane aid to Puerto Rico,nbc,2617,https://www.nbcnews.com/news/latino/stateside-puerto-ricans-demand-answers-unused-hurricane-aid-puerto-rico-n1154236
Trump plays attack dog for Bernie Moreno as Ohio's GOP Senate primary ends on a vicious note,nbc,2618,https://www.nbcnews.com/politics/2024-election/trump-bernie-moreno-ohio-gop-senate-primary-rcna142861
Guardians stun Yankees on walk-off home run in extra innings,nbc,2619,https://www.nbcnews.com/sports/mlb/guardians-yankees-alcs-game-3-rcna176042
Israeli war’s latest phase may reckon with tension between dismantling Hamas and rescuing hostages,nbc,2620,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-new-phase-netanyahu-rcna158982
The politics of tariffs are complicated. A Democrat just introduced a bill to make Trump's proposals law.,nbc,2621,https://www.nbcnews.com/politics/2024-election/politics-tariffs-are-complicated-democrat-just-introduced-bill-make-tr-rcna172336
U.S. and Israel launch a massive joint military exercise to send a message to Iran and others,nbc,2622,https://www.nbcnews.com/politics/national-security/us-israel-joint-military-exercise-message-iran-rcna66927
U.N. peacekeepers in Lebanon pledge not to give in to Israeli demands to 'get out of harm's way',nbc,2623,https://www.nbcnews.com/news/world/israel-hezbollah-war-lebanon-unfil-peacekeepers-gaza-rcna175434
The simple reason Kamala Harris is on The Shade Room,nbc,2624,https://www.nbcnews.com/news/nbcblk/simple-reason-kamala-harris-shade-room-rcna175931
A Trump employee told the FBI that the former president ordered staff to move boxes of documents at Mar-a-Lago,nbc,2625,https://www.nbcnews.com/politics/donald-trump/trump-employee-told-fbi-former-president-ordered-staff-move-boxes-docu-rcna52019
What to buy (and skip) during Prime Day 2024,nbc,2626,https://www.nbcnews.com/select/shopping/prime-day-2024-what-to-buy-ncna1306067
"Far from the convention, a Democrat runs from Harris and hands out beer in rural Maine",nbc,2627,https://www.nbcnews.com/politics/2024-election/far-convention-democrat-runs-harris-hands-beer-rural-maine-rcna165606
"Iran is helping the Houthi rebels in Yemen target and down U.S. Reaper drones, U.S. officials say",nbc,2628,https://www.nbcnews.com/investigations/iran-helping-houthi-rebels-yemen-target-us-reaper-drones-us-officials-rcna171834
Yemen’s Houthi rebels target ship in the Gulf of Aden as the Eisenhower aircraft carrier heads home ,nbc,2629,https://www.nbcnews.com/news/world/ship-attack-houthi-red-sea-uss-eisenhower-rcna158406
Inside the Christian TV show rallying Trump superfans with apocalyptic warnings,nbc,2630,https://www.nbcnews.com/news/us-news/flashpoint-trump-republican-christian-tv-show-rcna150303
Trump campaign scrambles over abortion ban report as Democrats seize the moment,nbc,2631,https://www.nbcnews.com/politics/2024-election/trump-campaign-scrambles-abortion-ban-report-democrats-16-weeks-rcna139223
The 32 best gifts for new parents to make life easier,nbc,2632,https://www.nbcnews.com/select/shopping/best-gifts-new-parents-ncna1300748
Dozens killed as '4 schools in the last 4 days' struck in Gaza,nbc,2633,https://www.nbcnews.com/news/world/israel-hamas-war-schools-struck-gaza-dozens-killed-rcna161064
Trump supporter who called Capitol cops 'weasels' on Jan. 6 sentenced to prison,nbc,2634,https://www.nbcnews.com/politics/justice-department/trump-supporter-called-capitol-cops-weasels-jan-6-sentenced-prison-rcna42865
Texas woman arrested and charged with threatening federal judge overseeing Trump’s election case,nbc,2635,https://www.nbcnews.com/politics/justice-department/woman-arrested-allegedly-threatening-federal-judge-trump-election-case-rcna100320
Tom Brady and partner Tom Wagner to pay over $200 million for stake in Las Vegas Raiders,nbc,2636,https://www.nbcnews.com/sports/nfl/tom-brady-expected-become-part-owner-nfls-las-vegas-raiders-rcna175455
How to identify and take care of your curl type — why it matters,nbc,2637,https://www.nbcnews.com/select/shopping/curl-hair-type-explained-rcna129053
Former NFL QB Jay Cutler arrested on charges of DUI and gun possession after minor crash in Tennessee,nbc,2638,https://www.nbcnews.com/news/us-news/former-nfl-qb-jay-cutler-arrested-charges-dui-gun-possession-minor-cra-rcna176111
The reality of Trump and Stefanik's Jan. 6 'hostages',nbc,2639,https://www.nbcnews.com/politics/justice-department/reality-trump-stefaniks-jan-6-hostages-guilty-pleas-convictions-rcna132859
Pence: Idea of overturning election results is 'un-American',nbc,2640,https://www.nbcnews.com/politics/politics-news/pence-idea-overturning-election-results-un-american-n1272334
FDA authorizes Novavax's updated Covid vaccine,nbc,2641,https://www.nbcnews.com/health/health-news/fda-authorizes-novavaxs-updated-covid-vaccine-rcna118665
Jan. 6 panel adds last-minute hearing Tuesday afternoon,nbc,2642,https://www.nbcnews.com/politics/congress/jan-6-panel-adds-last-minute-hearing-tuesday-afternoon-rcna35509
"The best products for acne-prone skin, recommended by dermatologists",nbc,2643,https://www.nbcnews.com/select/shopping/what-are-best-skin-care-products-acne-prone-skin-look-ncna1032911
A tense new Jan. 6 video shows Republican congressmen admonishing rioters trying to enter House chamber,nbc,2644,https://www.nbcnews.com/politics/justice-department/tense-new-jan-6-video-shows-republican-congressmen-admonishing-rioters-rcna132625
Israel withdrawing some units from Gaza,nbc,2645,https://www.nbcnews.com/news/world/israel-withdrawing-units-gaza-rcna131800
"From a 'wake' to 'Mardi Gras': With Harris, the Democratic convention is a hot ticket ",nbc,2646,https://www.nbcnews.com/politics/2024-election/harris-democratic-convention-hot-ticket-rcna165249
"After election setbacks, Narendra Modi's image in the U.S. is more important than ever",nbc,2647,https://www.nbcnews.com/news/asian-america/narendra-modi-india-election-us-opinion-rcna155712
Inside the right’s effort to build a voter fraud hunting tool,nbc,2648,https://www.nbcnews.com/politics/2024-election/conservatives-voter-fraud-hunting-tool-eagleai-cleta-mitchell-rcna97327
Arizona certifies abortion-rights initiative for the November ballot,nbc,2649,https://www.nbcnews.com/politics/2024-election/arizona-certifies-abortion-rights-initiative-november-ballot-rcna166321
Netanyahu government makes West Bank settlement its expansion top priority,nbc,2650,https://www.nbcnews.com/news/world/netanyahu-government-settlements-expansion-west-bank-ben-gvir-rcna63302
"G20 showcases India's growing global clout, as well as worries over press freedom",nbc,2651,https://www.nbcnews.com/news/world/india-g20-press-freedom-modi-journalist-access-rcna104261
North Korea's Kim Jong Un wants to speed up becoming a nuclear superpower,nbc,2652,https://www.nbcnews.com/news/world/north-korea-kim-jong-un-nuclear-superpower-russia-ukraine-rcna174436
Doctors and patients fearfully proceed with IVF after Alabama court rules embryos are children,nbc,2653,https://www.nbcnews.com/health/health-news/ivf-doctors-patients-fearful-alabama-court-rules-embryos-are-children-rcna139636
Father hails ‘miracle’ daughters who were pulled from rubble after Israeli strike,nbc,2654,https://www.nbcnews.com/news/world/palestinian-father-miracle-daughters-gaza-israel-airstrike-rcna135034
"Select Pet Awards 2023: The best grooming, travel and tech products for dogs and cats",nbc,2655,https://www.nbcnews.com/select/shopping/best-grooming-care-pet-awards-ncna1305982
"Best sleep gear from Boll & Branch, Bearaby and more: Select Wellness Awards 2023",nbc,2656,https://www.nbcnews.com/select/shopping/best-sleep-gear-wellness-awards-ncna1304811
17 hostages released in second group amid temporary cease-fire in Gaza,nbc,2657,https://www.nbcnews.com/news/world/17-hostages-released-second-group-israel-hamas-pause-fighting-gaza-rcna126651
Who invented butter chicken? A court in India will decide.,nbc,2658,https://www.nbcnews.com/news/world/invented-butter-chicken-court-india-will-decide-rcna153870
Chinese farmers hit by floods and drought say extreme weather is getting worse ,nbc,2659,https://www.nbcnews.com/news/world/china-floods-drought-farming-wheat-climate-change-rcna96111
Hezbollah head vows vengeance over killing of Hamas leader in Iran ,nbc,2660,https://www.nbcnews.com/news/world/hezbollah-nasrallah-threats-hamas-israel-iran-gaza-rcna164677
'Dead heat': Trump pulls even with Harris in NBC News poll,nbc,2661,https://www.nbcnews.com/politics/2024-election/dead-heat-trump-pulls-even-harris-nbc-news-poll-rcna174201
Barack Obama cuts new ads in major Senate races,nbc,2662,https://www.nbcnews.com/politics/2024-election/barack-obama-cuts-new-ad-elissa-slotkin-battleground-michigan-senate-r-rcna173937
"Black men shift slightly toward Trump in record numbers, polls show",nbc,2663,https://www.nbcnews.com/news/nbcblk/black-men-drifted-democrats-toward-trump-record-numbers-polls-show-n1246447
Gaza struggles to bury and grieve the dead in accordance with Islamic traditions,nbc,2664,https://www.nbcnews.com/news/world/gaza-burials-dead-israel-hamas-war-rcna124238
"Bullet found near bodies of 2 Indiana teens in Delphi killings linked to suspect’s gun, officials say",nbc,2665,https://www.nbcnews.com/news/us-news/bullet-found-bodies-2-indiana-teens-delphi-killings-linked-suspects-gu-rcna59235
Biden speaks with Netanyahu as tensions over the Israel-Hamas war mount in the US,nbc,2666,https://www.nbcnews.com/politics/white-house/biden-speaks-netanyahu-tensions-israel-hamas-war-mount-us-rcna149724
Vance says Trump didn't lose the 2020 election: 'Not by the words I would use',nbc,2667,https://www.nbcnews.com/politics/2024-election/vance-says-trump-not-lose-2020-election-not-words-use-rcna175787
Israel says it killed a top Hezbollah official in 'targeted' Beirut strike after group vowed revenge for device blasts,nbc,2668,https://www.nbcnews.com/news/world/israel-strikes-lebanon-hezbollah-revenge-device-blasts-nasrallah-rcna171946
Harris rattles 'angry' Trump in debate as both candidates seek mantle of change,nbc,2669,https://www.nbcnews.com/politics/2024-election/harris-rattles-angry-trump-debate-both-candidates-seek-mantle-change-rcna169058
"CVS replaces CEO as profits, share price suffer  ",nbc,2670,https://www.nbcnews.com/business/business-news/cvs-replaces-ceo-profits-share-price-suffer-rcna176072
"Top-rated travel diffusers for smooth, defined curls whenever, wherever",nbc,2671,https://www.nbcnews.com/select/shopping/best-hair-diffusers-travel-rcna140917
Class Destroyed,nbc,2672,https://www.nbcnews.com/specials/gaza-universities-destroyed-israel-military-war/index.html
Far-right election denier Mastriano wins GOP race for governor in Pennsylvania,nbc,2673,https://www.nbcnews.com/politics/2022-election/far-right-election-denier-mastriano-wins-gop-race-governor-pennsylvani-rcna29136
U.S. and Microsoft seize more than 100 websites alleged to have been part of Russian espionage campaign,nbc,2674,https://www.nbcnews.com/tech/security/us-microsoft-seize-100-websites-allegedly-used-russian-spies-rcna173784
Republican National Committee prepares for a convention Trump may not attend,nbc,2675,https://www.nbcnews.com/politics/2024-election/republican-national-committee-convention-trump-may-not-attend-rcna156838
Iran launches retaliatory attack on Israel that risks sparking regional war,nbc,2676,https://www.nbcnews.com/news/world/iran-strikes-israeli-targets-rcna147407
Biden privately remains torn between defiance and acceptance amid calls to step aside ,nbc,2677,https://www.nbcnews.com/politics/2024-election/biden-privately-remains-torn-defiance-acceptance-debate-rcna160274
Special counsel charges Trump with conspiracy to defraud the U.S. ,nbc,2678,https://www.nbcnews.com/politics/donald-trump/trump-indicted-jan-6-grand-jury-2020-election-rcna95199
Meta says it broke up Chinese influence operation looking to exploit U.S. political divisions,nbc,2679,https://www.nbcnews.com/tech/security/meta-says-broke-chinese-influence-operation-looking-exploit-us-politic-rcna127181
Former Hungarian insider releases audio he says is proof of corruption in embattled Orbán government,nbc,2680,https://www.nbcnews.com/news/world/hungarian-insider-releases-audio-says-proof-orban-corruption-rcna145070
"18 best hair dryers for every hair type, approved by editors and experts",nbc,2681,https://www.nbcnews.com/select/shopping/best-hair-dryers-blow-dryers-ncna1243766
Microplastics found in fresh snow on Antarctica,nbc,2682,https://www.nbcnews.com/science/environment/microplastics-found-fresh-snow-antarctica-rcna32862
"Arrested after a fatal stabbing, a Utah man told police he brought a gun to Capitol riot",nbc,2683,https://www.nbcnews.com/politics/politics-news/arrested-fatal-stabbing-utah-man-told-police-brought-gun-capitol-riot-rcna16351
U.S. warns Israel has no plan to eliminate Hamas as IDF battles regrouped militants in northern Gaza,nbc,2684,https://www.nbcnews.com/news/world/israel-battles-hamas-northern-gaza-jabaliya-regrouped-rafah-blinken-rcna151919
Israel and Hamas reach deal to release 50 hostages and pause fighting for 4 days in Gaza,nbc,2685,https://www.nbcnews.com/news/world/hostage-deal-reached-hamas-release-50-israelis-rcna126146
"Battles rage across Gaza as death toll tops 35,000 and tens of thousands evacuate Rafah",nbc,2686,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-battles-jabalia-rafah-evacuations-rcna151852
"'Batwoman' casts Black, bisexual actress Javicia Leslie to play superhero",nbc,2687,https://www.nbcnews.com/feature/nbc-out/batwoman-casts-black-bisexual-actress-javicia-leslie-play-superhero-n1233318
Pence heckled at conservative event with shouts of 'traitor',nbc,2688,https://www.nbcnews.com/politics/politics-news/pence-heckled-conservative-event-shouts-traitor-n1271332
Cease-fire talks advance in Egypt even as Israel threatens to invade Rafah,nbc,2689,https://www.nbcnews.com/news/world/cease-fire-talks-advance-israel-threatens-rafah-invasion-rcna150698
"Putin pledges truce if Ukraine exits Russian-occupied areas and drops NATO bid, nonstarters for Kyiv",nbc,2690,https://www.nbcnews.com/news/world/putin-pledges-truce-ukraine-exits-occupied-areas-drops-nato-bid-rcna157146
